logo_id,name,band,station_id,is_image_available
GN2XGR4DEE8FVN8,The Wave Newsradio 100.3/1130,FM,GNA5NJFT7VSNSW9,1
GNA2BHJEWTJ93VD,The Way,FM,GN9A0TZN2AZ7CYG,1
GN6GHR9Q67T5DD2,The WIKD 102.5 FM,FM,GN942NCXP6QJVM9,1
GN1YRSXZAK3Y46J,The Wiz 97.9,FM,GN3A0BAGDACGK12,1
GND4Q0MG6J9TD1T,The Voice,FM,GN9NJFA94K8NA9C,1
GNC9D5WMNV3GNP0,The Voice of Louisiana College,FM,GN8GMQ5G8JP3V2R,1
GN8D82KX2KR9N17,The Way 99.7,FM,GN89C9FRPEQ38FB,1
GN9NC92HM03Y9YD,The Wire 98.5,FM,GN1M8JT70X9QTPX,1
GNES934NAQESBZS,The Wit 96.1,FM,GN4FK83MZ1Y6PQJ,1
GN6R29RQYACNKTY,The Word,FM,GN4AQADXB3PBEXF,1
GNABAX1TJEBZ41A,The Word,FM,GNAJYKH7WZCW0XH,1
GN352WSVBEGKTC0,The Word,FM,GNAJJ23CJBPJVTX,1
GNESF5AVDFQ14BS,The Word,FM,GN2NNNF7CVDNKH8,1
GN9H5XMB792X40H,The Word 880 AM 104.5 FM,AM,GNA1D3E6JPDXRAV,1
GN9H5XMB792X40H,The Word 880 AM 104.5 FM,FM,GNA1D3E6JPDXRAV,1
GNF5VSACBHPAX8Y,The Word 88.5 FM,FM,GN9BXYFN3FZAA22,1
GNA6QQZSRBM4TEX,The X 106.5 WCJX,FM,GNDET4PX8S4ZZQ0,1
GN0B7ZWGC0XEEWR,The X 88.9 FM,FM,GN29WA2RX93ASBB,1
GN411BMQRJZEQA8,The Xtreme,FM,GN5DSAKD91KVPWJ,1
GN3HPEBC2XB25MF,The Zone,FM,GN76VEKC6C098ZJ,1
GNAECCHJSZ87NSE,The Zone,AM,GNC3PNVM4FZ3P9X,1
GNAY84FS0C3ZVTX,The Zone 960 AM,AM,GN7N89YBW8Z0Y81,1
GN5RNF44JND4V8X,THE ZONE Sports Radio 1150,FM,GNFY7ZYSYAESE3S,1
GN5RNF44JND4V8X,THE ZONE Sports Radio 1150,AM,GNFY7ZYSYAESE3S,1
GNDZGBDXZ1NG4CE,Thrive 88.1 FM,FM,GN8CAZXGGY9836D,1
GN53T7R43NHHBD0,Throwback 105.3,FM,GNBBZ45STACK8X2,1
GN53T7R43NHHBD0,Throwback 105.3,AM,GNBBZ45STACK8X2,1
GN77SD5A324NX27,Throwback 105.5,FM,GN4VMMHQWA9DS5V,1
GNAKGJ7SHCAC6HY,Thunder 100.7,FM,GN91MHWAF3DWYQY,1
GNDM08KWSWA6GTB,Thunder 104.3,FM,GN0V4CV78WN8FF0,1
GNAZQBK0ARJQ2YV,THUNDER 91.1,FM,GN45Q3DPHYX5X34,1
GN78N0DFJG1Q05M,Thunder Radio,FM,GNFZXV6ZY6CXRFW,1
GN0XE88K5V6KQBK,The Wizard 88.3,FM,GNEGDRRSC2KFK6V,1
GNDJ2WNBX20EP45,The Wolf,FM,GND7T7KR3PFT4MA,1
GNE9NABTST7BFW9,The Wolf,FM,GNDWC3KMKRHRJZT,1
GN5X4MDCQW8QD4G,The Wolf,AM,GN2YQMJH02SE8P6,1
GN5X4MDCQW8QD4G,The Wolf,FM,GN2YQMJH02SE8P6,1
GNDY6QFX0RESPCP,The Word 97.7 KVBV,FM,GN6DGETYBFDT0NX,1
GNECRTSX6CWZ90C,The Word FM 100.7 KGFT,FM,GNBVN7AMMFV3JVB,1
GN1482415T15QCG,The Word  - WRDJ 93.5,FM,GN0Q7P14EXHNBJ6,1
GN0A239DV05M2A1,The Z,FM,GN28AP7C9YG98QW,1
GND9MHR8AW9HXR8,The Z 99.9,FM,GNEN5K8ZEJ3YVR7,1
GNAH4ADDAHK8EEQ,The Zephyr,FM,GNCSQD7X7DSC5A5,1
GN2B6M3C19BHQ1R,The Zephyr,FM,GNA9C33YA19M3WT,1
GN0T9RP7W7A421Z,The Zephyr,FM,GN4F462CX40SDR0,1
GNC7K55WYC5EW3E,The Zone,FM,GN94JYBS67PYHX9,1
GNC7K55WYC5EW3E,The Zone,AM,GN94JYBS67PYHX9,1
GNDG8CTSQBJWKA9,The Zone,AM,GNBJA3EX3JEJ9FV,1
GNCAXJS5T5E6TFP,The Zoo,FM,GNAHENF1GWF8ZM4,1
GNCQKCT83ZWT6AX,The Z Twins,AM,GNCESSQDF7YXFJX,1
GN29DHTNGHTPYMJ,The Z Twins,AM,GN5SPG8T339NES7,1
GN9JDDEE1MNAVXG,Throwback 94.5 & 105.9,FM,GNFGFZSEM74CQ4P,1
GND12XQEC4BV2GR,Thunder 102,FM,GN88T2F0P0F4F06,1
GNFNACBRFETRG3D,Thunder 106.1 & 98.3,FM,GN0BM122TSYXBZJ,1
GN6PWBEF8X64Z65,Thunder 1350,FM,GNAM7J17ZPTCHTV,1
GN6PWBEF8X64Z65,Thunder 1350,AM,GNAM7J17ZPTCHTV,1
GN5VD7BY7BWZJ8T,Thunder 92.7,FM,GNBH4AN2D54BKD2,1
GNAQMKMK98M9HGT,Thunder 93.5,FM,GN6JAZK92P40VMM,1
GN1T056SFD6GKQG,Thunder 99.7,FM,GN6GSWDS0VZ5HB9,1
GN7A845RVPFM283,Thunder Country,FM,GN2N7BXQHP171Q4,1
GNFYVXVAG32BACQ,Thunder Country,FM,GNCPSRNYH11GZ1M,1
GN7B2WXXW39SHBF,Thunder Country 100.3,FM,GN6XSADA9GANBM7,1
GN7SSYDN56S04CM,Thunder Country 104.7,FM,GNE2M7376HKFC89,1
GN7EEDBS2H3C53J,The Zone 93.9,FM,GNC1F02VC1YFHND,1
GNBSH9FVX79ZDZH,Thin Air Community Radio,FM,GN7MVYNDWTTYKF0,1
GN3Y3PKEHH8GYN6,Throwback 96.3,FM,GN3NEVGZ3W7E96X,1
GN7FYM36Z968CHE,Thumb Country 1340,AM,GN32GEQMYGHZRY2,1
GN0W3AQ7NSR93G0,Thunder 100.1,FM,GNB6XWD28BSV44F,1
GN6G62FHG6KZTZ4,Thunder 100.7,FM,GN3XND7AKKP4EVA,1
GNE32JZGRQ5TWZ8,Thunder 103.9,FM,GNFMXGH9ZXF2NK1,1
GNCPS0YAC2XV586,Thunder 104.5,FM,GN5MHQ47RSN2V02,1
GNFYJMFNVVHXWJY,KWAY Country AM 1470 FM 96.3,FM,GN7P4K3HNNT11T3,1
GNFYJMFNVVHXWJY,KWAY Country AM 1470 FM 96.3,AM,GN7P4K3HNNT11T3,1
GN9ZFMYKGSMDT4T,The Twister 1470 AM,AM,GN6FWBNXX0ZF7WH,1
GN7NKSWZ7FS1CRN,The Voice WMCH AM 1260,AM,GN029V49W7NKMBF,1
GNBSA93BKY91WJY,The Voice WVHC 91.5,FM,GN482VQ2N6623Z7,1
GNC0VSZNYKF1SH9,The Wolf 107.7,FM,GN6GGCYKXVMT3AG,1
GNAC38XZPJNCP4Z,Y 92.5,FM,GNB0QCX8E4QGJ0W,0
GNAC38XZPJNCP4Z,Y 92.5,AM,GNB0QCX8E4QGJ0W,0
GNDRMRQHKJZ2AZF,Thunder 106,FM,GN7R2612ARHN9P6,1
GN75PW8WHS4PR0B,Thunder Radio,AM,GNE585F1JFZ34FE,1
GN75PW8WHS4PR0B,Thunder Radio,FM,GNE585F1JFZ34FE,1
GN5TX65JZV2AC14,Thy Word Network,FM,GNDCJVSRFVNB4RA,1
GNCGGAVPJCEWEV3,Thy Word Network,FM,GN1D7WA87TC7V1H,1
GNCGGAVPJCEWEV3,Thy Word Network,AM,GN1D7WA87TC7V1H,1
GN6KJQMY6GQ3JAP,TK 101,FM,GN3WZY0R2HMESZP,1
GN625QRWYH9VKXM,Toccoa Falls Radio,FM,GN6F3BY3QEQ6G6J,1
GNAJEKGGAS2Q15Q,Today's Best Country,FM,GN6HPT04T40PX4N,1
GN8XNY330PE96PC,Today's Best Country 92.7,FM,GN18GXZ3HJCESZA,1
GNA3H7V95G74CWP,Today's Brush Country 105.9 FM,FM,GN08R17WWVVA1B3,1
GN7K58QWWRW9GNP,Today's Country,FM,GNEFTPRQV3TNWAN,1
GN39NFQTK9FNMW4,Today's Country 104.9,FM,GN9G0ECBJFXEBTV,1
GN39NFQTK9FNMW4,Today's Country 104.9,AM,GN9G0ECBJFXEBTV,1
GN97F1DVPCX4996,Today's Froggy 99.9,FM,GN8MBJDMZZP5GAF,1
GNBNB783HCDRESN,Thunder Country 105.5,FM,GN164Z04R40MWZE,1
GN193X39SCN2E2V,Thunder Country 95.7,FM,GN1TFRN4HFK6HD1,1
GNAK1HRV80GPR76,Tiger 95,AM,GNBX0433PS09RAW,1
GNAK1HRV80GPR76,Tiger 95,FM,GNBX0433PS09RAW,1
GNEG2D6A8WSHDCG,Tiger Country 97.5,FM,GND57TJNYA4TS35,1
GN26H6AET7QCW6P,Tiger Radio,AM,GN9XZAX20RY7BBV,1
GNC964T2N72R9E6,Tigre FM,AM,GN49RT3T68J1679,1
GNC964T2N72R9E6,Tigre FM,FM,GN49RT3T68J1679,1
GN1J9SYFMFFHCW2,Timber Country 94.7,FM,GN7JQDFWQ7TTNQS,1
GN9TRGVXDGR8ESM,Timeless 106.1 KFFB,FM,GNCQ6XKB5CD6EJQ,1
GN6TG841H510MFV,TK 730 Talkradio,AM,GNB2WF6G707SJ4P,1
GNBS0EERKG7NWTN,Today's Country 93.5,FM,GNA7B3F38MDNKZE,1
GNCA8ZVKRQYBYQA,Today's KFDI-FM 101.3,FM,GNA2X5BQ67HQGN5,1
GN4ZBASTEQ9TWRM,Today's Mix,FM,GN1AE3DRNDP5786,1
GNBCBEADRQQGDFY,Today's Mix,FM,GNF4WVBDQ1FP363,1
GNBA5K0TB4HCRR5,Today's Q106,FM,GN8AREXGNWKHXV8,1
GN7R5KJ9ZA2T3YN,Today's Talk 1490,AM,GNFNH0D5Y687N0Q,1
GNFZ1S7EY42BZ3H,Toccoa Falls Radio,AM,GNF55M9YAMSNDHR,1
GNAXKD4FPJQCHA9,Today's 101.9,FM,GN6ZD06SVWC2RZ1,0
GNCKKYQAPH5VRVC,Today's Best Country,FM,GNFFVEMB4B5NHHW,1
GN04168G2PZ01VQ,Today's Best Country,AM,GN99CZSMFDV2NGX,1
GN04168G2PZ01VQ,Today's Best Country,FM,GN99CZSMFDV2NGX,1
GNBSST7ZQR7N9D7,Today's Country 105.7,FM,GNE2HT7T775JSN0,1
GN0SXQYWMZMTJ1T,Today's Hits 1340,AM,GNFZ4YYFABBC245,1
GN5GAKBC9FQKC75,Today's Soft Rock 94.1,FM,GN1JX2DVRJGKSKZ,1
GN39FV4TG0MNT7C,Today's WAXX 104.5,FM,GN8F3G72FWD0DXV,1
GNERK5YT94KH6XQ,Tomorrow's Hits Today,FM,GN8SWYQN1F1Q8E7,1
GNAXY428XMMGJ69,too 107.7 HD2,FM,GNBC1K184JP5AWC,1
GNBG60BN1BJ3S0K,Top Gun Radio,FM,GNEWHBXZX9V5TN2,1
GNBG60BN1BJ3S0K,Top Gun Radio,AM,GNEWHBXZX9V5TN2,1
GN5BFJ0KXNCKX0T,Totally Awesome 80s @ 100.9,FM,GNB81DNY6Z1TZFF,1
GN5RM60GHDWFEN8,Totally Gospel Network,FM,GN1GT8BQWTWZM00,1
GN5RM60GHDWFEN8,Totally Gospel Network,AM,GN1GT8BQWTWZM00,1
GNEEDV5MZM3KF6K,Total Rock Radio 96.3,FM,GNAKRS80X6RZXDS,1
GN734AYQV3W4NF0,Tower of Faith,AM,GN03S0GVV0463SH,1
GN7FGNG8MTW8H1R,Traditional Songs of the Faith - Word FM,FM,GNB7P99AZ5HCP1K,1
GN7FGNG8MTW8H1R,Traditional Songs of the Faith - Word FM,AM,GNB7P99AZ5HCP1K,1
GNE3GRGSK503J15,Traffic and Weather Information for Travellers,FM,GN0Y9RC56QYJH0B,1
GN9VX1161ZG9PD3,Trail 103.3,FM,GN4Y6V7GYEQM845,1
GN6HJVCWMQ749GP,WCSK,FM,GN7W8J3GPA9Y3XS,1
GNDH4515J5KD495,Trancid,FM,GND8FJVHNC2EY96,1
GN544R16TZ4TCZN,Travel Radio,FM,GN4T4MXMFWKVVXP,1
GN4CR8MMV8WWRYT,Tri States Public Radio,FM,GNEVP430JFVA0PD,1
GN34G70CC5QBAZR,Trojan Radio,FM,GN6GTAXBKCJ131C,1
GN9PYPTGC6EAVPD,Truckee Tahoe Radio,FM,GN8SQRNKC32KQB2,1
GN80G8XXZ9XMSE6,Truth FM 93.1 & 97.7,FM,GN0V71TYRQGDS87,1
GNBQYYDMX5P3S5S,Truth Radio,FM,GN0A1QBA4A17QV4,1
GN99RKJSES00Z5C,Tú 94.9,FM,GNF28EXWKD2D1VY,1
GN6501FPV8C8FDD,Tunes 92.5 & 104.5 FM,FM,GNCGZ1SEDWPF009,0
GNDB63XPNZ04K3J,U 102.3,FM,GNCKCV89X1570CX,1
GNA2A72KPP20V83,U 104.5,FM,GN4JSG2RYEAT2NB,1
GN63XDV1NMRSDGH,U-90,FM,GNANDYKMPVYE1JZ,1
GNCP67R1E26V59N,U92 FM,FM,GN837WX6EF84GV2,1
GN5YVSQ1SM1Z9JZ,URBANA FM,AM,GN6B7BZ52FGGMQM,1
GN5YVSQ1SM1Z9JZ,URBANA FM,FM,GN6B7BZ52FGGMQM,1
GNF2TDJ5P62JTAK,Urban Family Talk,FM,GN2AT5YE7X1444M,1
GNF2TDJ5P62JTAK,Urban Family Talk,AM,GN2AT5YE7X1444M,1
GN3HK37CYTAEYD0,U Rock 101-3,FM,GNCYBNSD3ZYAV46,1
GN1HHTKQRV11XSX,US 103.1,FM,GN3G0FMZ76F8MD1,1
GNB7XX43CYGXB23,US 107.9,FM,GN85A028TNPGHD9,1
GN3ZJ75RK2PE5DA,US 59,AM,GNFVD05BNAC2PKE,1
GN239G92TRC9CBZ,US92,FM,GNETE8TM436GBHP,1
GN4FB4GWVA3A7FF,U.S. 93.3,FM,GNBJX1E86D4XFK1,1
GN1V14AH67PDSYJ,US 95,FM,GN8P8EJ8KY32T6F,1
GNE80H25X3NQZYY,Easy 99.1,FM,GN4HY9WCCJK5FRA,1
GNE80H25X3NQZYY,Easy 99.1,AM,GN4HY9WCCJK5FRA,1
GNFFJD00PT4YW8P,Hot New Country WECO FM 101.1,FM,GNAEN2VK430BWMP,1
GN1AHAEPWW3AZ41,TK 99,FM,GNDGB3J1XY55X6V,1
GN7D44XEV4W9BS6,Total Praise WVMC FM,FM,GN0SHWBNEYCGXSJ,1
GNAQT49BNZ3VWAN,WBEB-HD2,FM,GN1R56V6MW12648,0
GNE9EHKTTR1SM72,WSJD 100.5 FM,FM,GNDY6BB67FXK2YP,1
GN9BSZ15J624GHA,Your Country US 96,FM,GNFXW1Q30EH65VZ,0
GN72YA8NCCJNE12,US 96.9,FM,GN5ZDAEX8MBXR84,1
GN72YA8NCCJNE12,US 96.9,AM,GN5ZDAEX8MBXR84,1
GN5RWAVJ0A6039E,US 97.7,FM,GN0MQR0METD833K,1
GN224815D7HMGT6,U.S. Country 1360,AM,GNC6DEJX7QK1V6P,1
GN224815D7HMGT6,U.S. Country 1360,FM,GNC6DEJX7QK1V6P,1
GN6M27CPKSPRVQ5,Tree Country 1330,AM,GN12SB3YB5GVCMW,1
GNE7TW0R23ZNQDW,Tri-102.5,FM,GN1EEXDXJ59Y2S9,1
GNDP3KABJ7TM80M,Tricolor 100.9,FM,GN7YFGDE9J0N5PB,1
GNC7HXSVFRP7MYQ,Tricolor 99.9,FM,GN769XA50YJEW64,1
GN8F0Y16GAMV0BJ,TriplePlay Sports AM 1020,FM,GN4Q8CQ3JGFNW17,1
GN8F0Y16GAMV0BJ,TriplePlay Sports AM 1020,AM,GN4Q8CQ3JGFNW17,1
GN0PYJ3S8MDW1BH,TriplePlay Sports FM 105.1,FM,GN96VWD6BJ9BZFW,1
GN3V127QR5GHYCW,Tri-State Praise - KGCR,FM,GND3YSXZHD8ZGBW,1
GN5RBNYQQ0NWAZG,Tri-State Praise - KGCR,FM,GNBGX6Q0YBC8S8J,1
GN79QTCT47WH6S2,Troy Community Radio 107.1 WTJN,FM,GN44FA3QSRWYCFH,1
GN2BWZPEBYESWJP,Troy University Public Radio,FM,GN7BDE5RCV8YZ51,1
GN8333YPTAEJ6S5,Troy University Public Radio,FM,GN03J2T15QEH8C4,1
GNA203WHYRN4DGG,Troy University Public Radio,FM,GNC1N1KNHZD3AF2,1
GN01RQKYGDNWSX1,True Country 102.1,FM,GN7N1V31ZV4M7GH,1
GN7F26YB6R5N7X9,TRUE COUNTRY 104.9 & AM 1080,FM,GNC9JKAPFFPGDAQ,1
GN7F26YB6R5N7X9,TRUE COUNTRY 104.9 & AM 1080,AM,GNC9JKAPFFPGDAQ,1
GNEWNDBR9X01GVQ,True Country 1370,AM,GN1ZX2FQ0A1NVWN,1
GNC4VC0VVR43FC2,True Country 92.7,AM,GNCFP744GKDYQ7X,1
GNC4VC0VVR43FC2,True Country 92.7,FM,GNCFP744GKDYQ7X,1
GNA0EP5Q21S50G3,True Country 99-1 FM,FM,GN3QNYST4G5RN5G,1
GN1CSY0MCAR9PQG,True Talk 800,AM,GN4QNFM098741MG,1
GNFDNANX4DNJR1Y,True Taos Radio,FM,GN8B976NP9QB7R7,1
GN1K2J1RGCDF1SH,Trumpet Radio 98.9,FM,GN9PCVABFQYHRCB,1
GNBG0KM0CARSM1D,Truth Radio,FM,GN3NY2N67XG4R17,1
GN76V1GVXZSY5RY,Truth Radio 1340,AM,GNC23G3KSKTEPDT,1
GN17YAE05CW7PQ9,Truth Radio 90.5 FM,FM,GNCSE4ET9AX9ZJC,1
GNDNWEE4GDSZCDD,TRUTH RADIO 940 am,AM,GNBQ7DMKYYAE13Q,1
GN6XVXRP71HZF62,Truth Talk 1250am WYYC,AM,GNF83YPCJ2W9K29,1
GN9ET01X16612QB,Tu 103.1,FM,GN2FZC5K8DN7M3H,1
GNEG3B41NVVA285,Tri States Public Radio,FM,GN3A5WHZ47BG717,1
GNFGCX9ZR4RQ5Z7,True Country,FM,GN8SB459XC9DFZT,1
GN62XB8SZR8N0XZ,True Country,AM,GN52KKSPRC5AQX6,1
GN2JJNEZ1RC0T8D,True Country 1560,AM,GNBEFGZ697KJF67,1
GN2JJNEZ1RC0T8D,True Country 1560,FM,GNBEFGZ697KJF67,1
GNBJDW1V77P71GH,True Oldies 1270,AM,GNBTS6XXZN6W8ZJ,1
GNBJDW1V77P71GH,True Oldies 1270,FM,GNBTS6XXZN6W8ZJ,1
GNAJQPV0VCQM32X,True Oldies 1470 WTOE,AM,GN8YKG6SZN2SEHZ,1
GNFSTDVY80GEFS6,True Oldies 92.1 & 1010 AM WPCN,AM,GN7R0N3DWM83JZC,1
GNFSTDVY80GEFS6,True Oldies 92.1 & 1010 AM WPCN,FM,GN7R0N3DWM83JZC,1
GN0KY30SVFG2KNV,True Oldies WRTZ,AM,GN3Q0DHZATFC03Y,1
GN35510Y8VQHTJD,Trumpet Radio 101.3,FM,GNB767FD2WABBF5,1
GN6HKQ8XSE0CZ22,Truth FM,FM,GNCD1BCQMKGDMT5,1
GNBD0CR94AEC2VB,Truth FM 91.1,FM,GND4C3H1ZPH0C5K,1
GNERRZAWARQPTDQ,Two Harbors Community Radio,FM,GNAYCMXG0HK4R3F,1
GNB1E0QP18JSQ5J,U 92.5 FM,FM,GNCKD0AXRYZ1M21,1
GN36KV2K3HQFX7G,U-92.7,FM,GN16Y7RT57ZCFMJ,1
GNE8AD7Z7QEFX0D,U92 92.5 FM,FM,GN96TX3WWB14QCV,1
GNDT9BC4BA6ME8K,U93,AM,GN19QZSDQJY5MN1,1
GND6Y3XZG2KAJZC,U93,FM,GNANMJAEQBV16Q8,1
GN0EK5TMMJ44D1X,UCentral Radio,FM,GN9TT01E7G95W02,1
GNBNA6KDTWHAC65,UIndy Radio,FM,GNDJTTMA1S38606,1
GN71XYCGPK0E40V,University of Arkansas,FM,GN6ERDSEY667FRR,1
GNDA3BW8E0GP273,U-92 FM,FM,GND4F4WQK3YKEPV,1
GNE8040DTN73DZ2,Ultra 104.9,FM,GNC0T74NATHGR2J,1
GNDT2Q99SZ4WPYT,UncionFM 107.9,FM,GNFKDX28F7JQB4K,1
GN1PJAHQ5RRESCR,Unforgettable 920,FM,GN2NQJKPNR7AA74,1
GN1PJAHQ5RRESCR,Unforgettable 920,AM,GN2NQJKPNR7AA74,1
GN4HMNHSZ4GVY15,Unforgettable LA,AM,GNA5PFHR1NX64FE,1
GN1R5YT0H2A7VSP,Unforgettable LA,FM,GNAQMN0XMA7G597,1
GN3CNRJN6Z204PK,Univision America Chicago 1200 AM,AM,GNAHP85238FXYS5,1
GN3CNRJN6Z204PK,Univision America Chicago 1200 AM,FM,GNAHP85238FXYS5,1
GNCANSZBYNNVH0S,Univision America Las Vegas 870 AM,AM,GN8KGE2NTBJCG68,1
GN3R8B6SH3WHJ5A,U of O Campus Radio 88.1,FM,GN8PYE5HYQN4Y8X,1
GN771C7RMNDBQ8C,Up! 98.7,FM,GN2SSM1N21RPVM8,1
GN7DC9SVPZ2384P,UPS 98.5,FM,GNFNZ6048YS3Q20,1
GN7JF67KEXSPE3W,US 103.5,FM,GN7531V2HXT50DJ,1
GN79NQSG90FRCZR,US 105 NEW COUNTRY,FM,GN48771RAP9Z1B2,1
GN7A1FXTW80DDAP,US-1 Radio,FM,GN9ERVKYMF9BZ8P,1
GN574AV245H4JY9,U.S. 51 Country,FM,GN21MT4F6PSWBWN,1
GNA3B7YZG30DMW5,US 97,FM,GN2VQM3WCJE0HHM,1
GN60FNQNK23R82N,US 97,FM,GNDMY1FZJ86G76Z,1
GN4JPQXVZCYX79A,US 98.3,FM,GN6V7XYP8WANE7F,1
GN4FZ4TX7H4FK72,V101.5,FM,GN43FT2HJ1Q73XB,1
GN3VC8HRC5K0V0B,V103,FM,GN508XJMF2FSV08,1
GNBPGG8VTC06RNY,V-103,FM,GN83WQNSVKG9SJ0,0
GN1GJ4GJQWKA2EB,V96.9,FM,GNFDBSYQY05PRJ1,1
GN5SNHHTVSC62DY,Univision America 1140 Miami,AM,GN9PEMXE1FVQDE6,1
GN15YZ1DVBEKWJX,UPR Too,FM,GN86F2HRH17FV1N,1
GN5Z56KCXF7ZCZM,Uptown 1010,FM,GNFNHKRM09FN41N,1
GN5Z56KCXF7ZCZM,Uptown 1010,AM,GNFNHKRM09FN41N,1
GN40Y9BH0M0RC7Y,Uptown Radio 98.5,FM,GN808MJ198RA9E7,1
GNDRVGYVJDXYMEJ,Urbana 92.7 FM,FM,GN85383N53RH9RF,1
GNCN406CAMF1PMD,Revolution Radio 93.5,FM,GN4F4GPZDQRT979,0
GN0EGJXAYS3Q9DX,Twin Cities Business Radio 1440 AM,AM,GN487W3DKCKQFX0,1
GN4XNG0RTVCKFCS,Univision Deportes Radio 1270 AM,AM,GNEQ6NJHZ8E1R4D,1
GN4ECHJ1X0C5S47,WDCE 90.1 FM,FM,GN6FC9SEGA04CWP,1
GN0A5YRJDHKP305,WMUC 88.1 FM,FM,GN6Q0F8V3VE5QHJ,1
GN94M6SQJ76ZCD4,Urbana 93.9,FM,GN10FSJ0EMGY7W5,1
GNA0N9KDBH1NJNC,U-Rock Radio,FM,GNEKWGZBGMHKAGS,1
GN0VVP6ZN0JS12K,U.S. 101,FM,GNFAH0SX759C7PC,0
GNAP5QVZFDX6MRK,U.S. 102.3,FM,GN6EMQSZPV4T4PS,1
GN2EVQ5QG427ZNX,U.S. 105.9,FM,GN5HZX05MJRDJZZ,1
GNFSJH24629WM93,US 92.7,FM,GNFYR2ZH1WJEE1R,1
GN4XBTZGX07QWFN,US 98,FM,GN5PMH9R78VW6HA,1
GN6S68VEX5Z1CQC,US*99,FM,GNCR5W20ESYME9H,0
GNECFS1AECS7ZAQ,US 99.5,FM,GNB806QFDM9DYV6,1
GN45F6PK4WFBD86,Utah Public Radio,FM,GND1XBW083EZ0WN,1
GND4J47MZ2WP7QE,V100,FM,GNB6DR7RNDM6CX8,1
GN8F8V65ZJ897S7,V100,FM,GN13B4GJTZBFHQT,1
GNADK2WM19M311J,V100,FM,GNCJPKMP526EDEN,1
GN6P4BJB9SMXZY2,V-100.7 Jams,FM,GN6ZFBZ8QCQVHJG,1
GN3GH3XY1ASYHHK,V101.1,FM,GNA7EEHBYMPCVF8,1
GN1CKGN8P146AHF,V101.1,FM,GNFN6KMAEY19K4A,1
GN5DYVKQC03XAGA,V101.5,FM,GNCPTG1VB40X0RQ,1
GN5795ZEGHP1G1G,V 101.7,FM,GNCH0YY0TARZZQH,1
GN1NPQXRW3Z1PR5,V 101.7,FM,GN40XKX4TG9T8PT,1
GN7KNT8CX2GC4QH,V103,FM,GN5Z447158DYRMR,1
GNDBZ08BPA79WPE,V 96,FM,GNC7J40324DFK8V,1
GN67EDRTVF0A7MJ,US Country 99.9,FM,GNCGXRFKFZK6X8R,1
GN2CEP8F6QJ63GQ,V 103.3,FM,GN6WSNGPA6TN487,1
GNASR4CR0W7CXEH,V89 The Voice,FM,GN3JH74FJRZD28V,1
GNE0BV47Y2HSCXD,V93,FM,GN9V8DTY4NMZDF5,1
GNFNZ7E1EXAD0YE,Vandalia Radio,AM,GNCH2ZH7NYCRCPX,1
GNFNZ7E1EXAD0YE,Vandalia Radio,FM,GNCH2ZH7NYCRCPX,1
GN2WK92PVER7A1K,VCS Radio,FM,GNFV40EEEXB7NHV,1
GN289YF3482CHAT,VCY America,FM,GN1YDAYTNF89ZQR,1
GNF58RM896CG7RM,Vermont Technical College  90.7,FM,GN0CWWXKM70TRM4,1
GNCY3K6AFBEG17Q,Vern 1530 AM,FM,GN04R3YCA11VGMN,1
GNCY3K6AFBEG17Q,Vern 1530 AM,AM,GN04R3YCA11VGMN,1
GN1XG7MD62VD8KQ,Vertical Radio,FM,GNFP8NA10SH9CY6,1
GNAVA5QYNMW8682,Victory 600 AM,AM,GNCKG9113CECN0K,1
GNAVA5QYNMW8682,Victory 600 AM,FM,GNCKG9113CECN0K,1
GNAE6B2JRPK4W84,Victory 91.5,FM,GN4GHNGBP55KJV0,1
GNB84DXX7A07XZ5,Victory 92.7,FM,GNADBFJZX96K27Y,1
GND6KBXM68S0XTD,Victory 93.7,FM,GN51SBEYG86696K,1
GNDHXDS7ECVSM00,Victory AM 1360,AM,GNBJG038NNPBK3Q,1
GN22J3T6ZAR699B,VICTORY AM 1460 WIFI,AM,GN8TWE3AZM6K81M,1
GN8RAG83YVJ512S,Vien Thao Radio,AM,GN34TK8DWZ8382E,1
GNF4MQ9DMJPHDFM,Viva 107.3 FM 840 AM,AM,GN9M87GQS0MXS49,1
GNF4MQ9DMJPHDFM,Viva 107.3 FM 840 AM,FM,GN9M87GQS0MXS49,1
GNA0CCBG4YJGTS1,Viva La Voce,FM,GN17075VVGJFHJM,1
GN9C7GM5ZA4B8W8,Voice of Rollins College,FM,GN3PBG5VG64G7EJ,0
GN8FT3ZCGBV509G,VPR,FM,GNDAAKFAC4MRR29,1
GN7ZMS41FBJJ5TG,VPR Classical,FM,GNCNB9CE04J1NRP,1
GN6TP2TY4WEZ3KS,W105,FM,GN4KXRNEEDY1P8Q,1
GN3MW8FWZCJNPYT,"WAAM Talk 1600, WAAM Radio",AM,GN75XK9DPTQY9BG,1
GNEQ8PM69N2JZN9,WABE Classics,FM,GNBCES6GH6K1B2N,1
GN1D71MX01WGX92,WABE News,FM,GND3S24WWG2MBW8,1
GN2P8BQGSA6VV0T,Variety 95.1 FM,FM,GN5WPWD61ATSCY8,1
GNE98ERGHBSKXZ1,Variety Hits 92.1,FM,GNEKZN9ASFBZB70,1
GN9KED9E8AVG3TQ,Vida 1010 AM,AM,GN4XKR9FW8N63KE,1
